ID,catboost_pred
A1600,0.01743234740984294
A1601,0.0097471003402928
A1603,0.004847450380391142
A1604,0.023388085871224262
A1605,0.021416224781418098
A1606,0.2550352461138862
A1609,0.012751389123849046
A1610,0.9646921603213338
A1611,0.0065051067393604506
A1612,0.04855906269132724
A1613,0.013204531579129198
A1614,0.004533689379149327
A1615,0.0028109199070619705
A1617,0.0030257751035035114
A1618,0.002604239799621523
A1619,0.015902169794851755
A1620,0.006145595277927291
A1622,0.0016397170267210951
A1624,0.0037900827910299435
A1627,0.016743502689280113
A1628,0.006426818488610778
A1629,0.015775013837428305
A1630,0.033971504969835954
A1631,0.006292792369266843
A1632,0.004878114968656413
A1634,0.5741993139465473
A1635,0.00530894700864529
A1636,0.024244044002002103
A1637,0.024471675613626405
A1638,0.004982554324283136
A1639,0.0024945006524267834
A1640,0.005923366677192867
A1641,0.024729772723261708
A1642,0.012710198684131042
A1646,0.006264278013790783
A1647,0.003890731453190295
A1648,0.024814749909983582
A1649,0.28661318514785145
A1650,0.020294165018817478
A1651,0.0021461273022958514
A1653,0.003612782152242633
A1654,0.0035142143385959224
A1655,0.009043996355449018
A1656,0.015497320191303813
A1657,0.025356770768649672
A1659,0.026327984018582346
A1660,0.9763485918478447
A1661,0.005390936811859094
A1662,0.013374328091914855
A1664,0.00594515761479895
A1665,0.010740446855032785
A1666,0.005920412472632324
A1668,0.6684075827303874
A1672,0.0030046283029708334
A1673,0.1448095804717224
A1674,0.01580328205584533
A1675,0.011627059664286154
A1677,0.028661347444438136
A1678,0.006774990828732653
A1679,0.0209584165593116
A1680,0.5856889892321729
A1682,0.0029317451388097206
A1683,0.016747336134552395
A1684,0.015226360159592733
A1685,0.0056686555443282985
A1686,0.033512181681814315
A1687,0.0104122550904318
A1690,0.171043643497725
A1691,0.019262280614029445
A1692,0.01035745538121448
A1694,0.0021619695224446827
A1695,0.015361110697829413
A1696,0.004598892439808095
A1698,0.003331332811185186
A1700,0.007629749983582321
A1701,0.004107472456511932
A1702,0.016338987500741503
A1704,0.007536827059506547
A1705,0.01542907527676272
A1708,0.04268944642502861
A1709,0.3337455687002998
A1710,0.09346239349930596
A1712,0.03429489026679227
A1714,0.002391780476145136
A1715,0.019658608662640114
A1717,0.0036651670033941244
A1718,0.003989647617294588
A1720,0.005115244823437078
A1721,0.9359973766476015
A1722,0.012299975477436479
A1724,0.0034350360678283695
A1725,0.0027988852964753366
A1726,0.003526643825460695
A1728,0.02408871345262842
A1729,0.015346302729937327
A1730,0.00375530132369136
A1731,0.009600777559579584
A1732,0.691450753836711
A1733,0.007212091899026225
A1734,0.01114634432546467
A1735,0.07966925506462352
A1736,0.01680657182769805
A1738,0.019644277091690338
A1739,0.008571910954262817
A1740,0.07494065730431203
A1741,0.002668803143811574
A1744,0.015290939037352739
A1746,0.32741985054213213
A1748,0.012037626696938832
A1749,0.00470738431190639
A1752,0.06713422810271964
A1753,0.005863411540732104
A1754,0.002800962788267267
A1757,0.03065405399192911
A1758,0.004890925699199628
A1759,0.016663290011325552
A1760,0.019852247865960397
A1761,0.015111857794778773
A1762,0.014046518644906334
A1763,0.009565606181117552
A1765,0.0015328033232542703
A1766,0.0049275647981384145
A1769,0.020575595200739493
A1770,0.004910740050402661
A1771,0.004979956238997781
A1773,0.050387342628199196
A1774,0.0047045475155346635
A1775,0.8975862404523447
A1776,0.01148326843485205
A1777,0.014937005974904256
A1778,0.0019762805847372508
A1780,0.006628827929329906
A1781,0.003331181754064434
A1782,0.10187638156726353
A1783,0.22274119858805486
A1785,0.016740369926682354
A1786,0.0037959216954968904
A1788,0.00210979250523414
A1789,0.00662643981735216
A1792,0.002390795327136374
A1793,0.012785277128410759
A1794,0.003952518790028191
A1795,0.002209836739655232
A1796,0.008748072187725487
A1797,0.009500110570810117
A1798,0.004665436219140283
A1799,0.0017522656573469018
A1800,0.002456705876910084
A1801,0.0019502999253960297
A1802,0.03151303959799969
A1803,0.0022118571701856596
A1804,0.01158336296155339
A1806,0.0022430630574602345
A1807,0.007533723660066603
A1808,0.012190813561279063
A1809,0.007381646289683435
A1810,0.021806250331519634
A1811,0.005734930181535949
A1812,0.008928604276700803
A1813,0.005650861093754309
A1815,0.015064222785531597
A1819,0.006403595705115794
A1821,0.02901062466526636
A1822,0.016281651725135717
A1823,0.6443750879912338
A1824,0.01682814164931064
A1826,0.0278569894706196
A1828,0.010897886755730916
A1833,0.0041842381563731434
A1835,0.02104356251234196
A1836,0.12750943421634292
A1837,0.006148955639339085
A1839,0.011962405994017556
A1840,0.012135878200091932
A1842,0.02288528320148074
A1843,0.007890877594909473
A1845,0.005643440622497217
A1846,0.01968059383262402
A1847,0.7002452616309699
A1848,0.0024687103202373673
A1850,0.003971407735397898
A1851,0.006755859814704524
A1852,0.018141948883287705
A1853,0.0027531658098435842
A1854,0.03257913179698058
A1855,0.010943951373348191
A1857,0.00746798586469056
A1858,0.48265711163713043
A1859,0.022914737150033813
A1861,0.005337399731422254
A1863,0.014619529711706877
A1864,0.005280557987482879
A1865,0.0247960502721179
A1867,0.008003142027483104
A1869,0.01778696329368993
A1870,0.005596557411210829
A1872,0.03960768614728149
A1873,0.0062645372222546675
A1874,0.03853542921322076
A1875,0.0018671106755801595
A1877,0.009554755665468807
A1878,0.014118420227354739
A1879,0.012409142433414892
A1880,0.0022284031185502468
A1881,0.016435912427032247
A1882,0.011336475542809551
A1883,0.03597742519402303
A1884,0.05167473564132907
A1885,0.003029413814910362
A1886,0.0021404657982319036
A1887,0.028009982688533244
A1889,0.011018674701231192
A1891,0.005683396198722701
A1894,0.03129063196104176
A1895,0.005549774352865585
A1896,0.0031518629543632083
A1897,0.0036258030662236623
A1898,0.022992460077786683
A1899,0.006665668783042086
A1900,0.004445119846444772
A1902,0.09562938783238124
A1903,0.022638139060268746
A1904,0.033917473074522884
A1905,0.007483941610053248
A1906,0.003099520513942631
A1908,0.015509583106737694
A1909,0.8281925211753407
A1910,0.008622397150040928
A1911,0.007033033326847533
A1912,0.00302281283427299
A1913,0.012325639246527452
A1914,0.01579005251843964
A1915,0.013936696838141934
A1916,0.14100922700095833
A1918,0.020252348584311127
A1919,0.003102247040440455
A1920,0.01658225468653724
A1921,0.14168577852242523
A1924,0.03275567991815711
A1925,0.006552356115427656
A1926,0.01023839550816195
A1928,0.2748428480480411
A1930,0.02276143210744838
A1931,0.004211264717250862
A1933,0.058040139947368216
A1936,0.0027023524875665343
A1938,0.003726859994620797
A1939,0.003702446882395958
A1941,0.00766926466436324
A1943,0.002919423497740992
A1944,0.0045306315781430745
A1945,0.010951511444730014
A1946,0.0067529378773118565
A1948,0.008411020015745809
A1949,0.00624951268439472
A1951,0.006908841009200619
A1952,0.00999710430367141
A1953,0.1679791043102083
A1955,0.003434972257462414
A1956,0.014757054648586418
A1957,0.006733974915363195
A1960,0.002648899380786
A1961,0.10074464984092248
A1963,0.005981722349698961
A1964,0.0013985228369813051
A1965,0.01436055275192622
A1967,0.009807245632761249
A1968,0.027555788941769813
A1969,0.2289476560789497
A1971,0.009261543407144638
A1972,0.007112246656897687
A1973,0.029262348203502545
A1974,0.017711292621090852
A1976,0.0037736905571801064
A1977,0.0038186998040967628
A1979,0.004411366284881906
A1981,0.0023506701306005525
A1982,0.08567157102619945
A1984,0.004957956501920993
A1988,0.0026032749035261593
A1989,0.012695729841292178
A1992,0.017004721902536508
A1993,0.017673704327498724
A1994,0.002595426418201937
A1995,0.003398668193317876
A1998,0.009241354036119842
A1999,0.003666887755484873
A2000,0.9947746275303543
A2001,0.0030334983669577415
A2002,0.006418304958808862
A2003,0.10976403670043053
A2004,0.02135681202604282
A2005,0.9552949815931739
A2006,0.0031894413528785557
A2008,0.007726019261698154
A2009,0.5258195611374322
A2011,0.050497540061109146
A2014,0.8915989817548993
A2016,0.0027920872722029693
A2017,0.005777587592373417
A2019,0.0066876545686565605
A2020,0.030664906642999
A2021,0.006353876263114358
A2022,0.03381291825785576
A2023,0.13033289493891653
A2024,0.03712342713361309
A2025,0.1760757587013572
A2026,0.014450947759251617
A2029,0.026917296704685834
A2032,0.0025788419363782433
A2033,0.004829970705066564
A2035,0.012594205642006813
A2036,0.007834301314743573
A2038,0.04444550412026583
A2040,0.3236828571373208
A2041,0.004231120523789735
A2042,0.011251673442005384
A2043,0.003934923018860124
A2046,0.0052513562079713385
A2047,0.0038529993198615667
A2048,0.015342124662721272
A2050,0.17990271019716042
A2051,0.004822677771633034
A2052,0.0019001770508370879
A2053,0.03304821879791988
A2054,0.008731645164714684
A2055,0.0034861002590823088
A2056,0.027472128203015395
A2057,0.003205302571968858
A2058,0.0288855221075651
A2060,0.008735411140356957
A2062,0.8608211113778994
A2063,0.01690004963197423
A2064,0.04759132641477781
A2065,0.06797752199598836
A2069,0.016296755596135314
A2070,0.029434887378709185
A2073,0.004755514007986564
A2074,0.06828399475093183
A2075,0.0657319556015842
A2077,0.01622698166961755
A2078,0.004592556796826986
A2080,0.006024753487486547
A2081,0.1092127119869785
A2083,0.018013923363025517
A2084,0.01309973872764425
A2085,0.0036383542525298537
A2086,0.004935987173024744
A2087,0.007136868706841235
A2093,0.0050637203694630884
A2094,0.003280443397491038
A2095,0.9801575363992475
A2096,0.02058441772531958
A2097,0.003504434499257622
A2098,0.004362953875542288
A2099,0.009537141399792637
A2100,0.003072541167617223
A2102,0.04733301704027969
A2103,0.009460138729770126
A2106,0.006320303701494639
A2108,0.003379491846828685
A2110,0.008080364992340177
A2111,0.021128883182984243
A2113,0.013788837762174147
A2114,0.5692567721583355
A2115,0.010674150671627943
A2116,0.019651510257369626
A2117,0.13089121477552945
A2118,0.014181443858915267
A2120,0.27912336032309004
A2121,0.01974062963441971
A2122,0.20207627336518633
A2123,0.006292491038234103
A2124,0.005142234092350454
A2126,0.002195312760212008
A2127,0.014345287346608877
A2128,0.2654978484861746
A2129,0.025482342358406407
A2130,0.011322977826634764
A2131,0.010002988539593487
A2135,0.18876537485209818
A2136,0.0039149972766006945
A2137,0.055561685465843044
A2139,0.012987881544413065
A2140,0.007854069542260833
A2143,0.008090438692873602
A2144,0.013079347476715892
A2145,0.0023936324774635636
A2146,0.012072269108180081
A2147,0.07065272146363098
A2148,0.003353277280901282
A2149,0.00607393474504649
A2150,0.10289931223754743
A2151,0.9451867900497523
A2152,0.02000770959296034
A2154,0.016117091297768733
A2156,0.0035533211231506697
A2157,0.014587941282037218
A2158,0.004953121081338693
A2159,0.0540167244020345
A2160,0.010676907938289133
A2161,0.0021826111623287118
A2162,0.012583140719348719
A2164,0.0037784217835661075
A2167,0.00953195019955668
A2168,0.0027867934681373033
A2169,0.020172583548688613
A2170,0.0032114525518674927
A2171,0.020294037250996128
A2172,0.04360285582012828
A2174,0.002619754386291765
A2175,0.011297065732512244
A2177,0.005205439891484535
A2181,0.0036518716432060888
A2182,0.012100000940587871
A2183,0.0025508305185475665
A2184,0.0037249027390466407
A2185,0.006510692809344959
A2186,0.015945084304993695
A2187,0.00388628170823759
A2188,0.29108786250907775
A2192,0.0033916667776656027
A2193,0.03749931468967324
A2194,0.1465242070282553
A2196,0.061321103147519054
A2198,0.004447435416908436
A2199,0.09369418298779712
A2200,0.002800464049514892
A2203,0.02061696210924269
A2204,0.03842721100041183
A2206,0.10492029592273201
A2207,0.023539429670197114
A2209,0.0083679831180376
A2210,0.03682171665494681
A2211,0.9741419321403243
A2213,0.0044265899407881
A2214,0.0026485959398438556
A2216,0.0019946325634664737
A2217,0.009846642081438912
A2219,0.18573273741302215
A2220,0.004391147377837004
A2221,0.04491493099477048
A2222,0.024196904709242576
A2223,0.00835296888315697
A2226,0.03052891696041285
A2227,0.015139456862005022
A2228,0.10111437141120959
A2230,0.0026074979657010164
A2232,0.019625875618387096
A2234,0.02966953594677328
A2237,0.005798212045008538
A2238,0.004048401958819655
A2239,0.0024818968061141966
A2246,0.03923585477775266
A2247,0.9646843491448731
A2249,0.13538571547876435
A2250,0.006285879261864084
A2252,0.0108336508177173
A2253,0.005793067903021438
A2254,0.004058886466260782
A2255,0.08536452233461675
A2257,0.004074218765538612
A2258,0.018584879972449033
A2259,0.02521431111121493
A2262,0.0022541673024881526
A2264,0.03957850913556689
A2265,0.04869382752521021
A2267,0.022248556237460446
A2269,0.005435610263422764
A2270,0.809947552862697
A2272,0.00825925630746613
A2274,0.18539062836472106
A2275,0.010930591133545138
A2276,0.02231560076876494
A2277,0.09954147031267088
A2278,0.04086102714345109
A2281,0.004203711501924639
A2282,0.00400727544205604
A2283,0.006775307033342035
A2284,0.015534290061824912
A2285,0.00724119421768194
A2286,0.017818195105241765
A2287,0.004630060134741986
A2288,0.004310242414740212
A2289,0.9882873530243982
A2290,0.40582459461182857
A2291,0.015620585439490648
A2292,0.37843334478009333
A2293,0.5803214948865032
A2296,0.007405151967041064
A2297,0.0033179350804960384
A2298,0.018645187032100292
A2299,0.0031460179676580627
A2300,0.002269105262340163
A2303,0.002129868689509357
A2305,0.005608518758464577
A2306,0.0121078546232397
A2307,0.0032842069540129784
A2308,0.006762298314418251
A2309,0.006431507586077979
A2310,0.005889996677058838
A2311,0.0019138317478430318
A2313,0.006401321351730048
A2314,0.0019088019667980202
A2317,0.08552374315253129
A2318,0.013750921280804055
A2319,0.009172562454098176
A2320,0.008361529024912337
A2321,0.04513449050340809
A2322,0.0062202482283366676
A2323,0.0067761079604197845
A2325,0.009842737928790089
A2327,0.03247562149657555
A2328,0.027378981624452476
A2330,0.005995624273264635
A2331,0.8743204768850329
A2332,0.009925269050123475
A2333,0.013511922259331711
A2334,0.006628642510178796
A2336,0.4070779835704667
A2337,0.02846099188848341
A2339,0.02118170889866159
A2342,0.026907121613028037
A2343,0.90561434400851
A2344,0.06476973001083423
A2345,0.014127699233342707
A2348,0.031411531880192585
A2349,0.004455453480785406
A2350,0.004576403808606981
A2352,0.05652140614087166
A2353,0.052812325400035345
A2354,0.0040961828239023095
A2355,0.0029219192086565393
A2357,0.007230957843235498
A2359,0.007879325934227991
A2360,0.05499542593736363
A2361,0.007720429854852945
A2362,0.003599559136604394
A2363,0.13871236264632086
A2364,0.0055969983014270905
A2365,0.017357377756556443
A2366,0.013558183947782973
A2367,0.025581908727475806
A2368,0.01867852015459824
A2371,0.01078570971743954
A2372,0.015459178442150081
A2374,0.027413330118361612
A2375,0.0030184532967478957
A2376,0.018416932004185985
A2377,0.02588298192306049
A2379,0.01218126838688138
A2381,0.004211045736506043
A2384,0.012393002870976109
A2385,0.05572322442585965
A2386,0.18608707838958788
A2387,0.006408854602041497
A2388,0.016256827418114246
A2390,0.14796860124361694
A2391,0.01116851633166736
A2392,0.02127121957321413
A2393,0.002589800209339874
A2394,0.027783201565591983
A2395,0.028140852169341746
A2396,0.035905908939561366
A2397,0.03584796767465609
A2398,0.1668127117673491
A2399,0.020788089784752117
A2404,0.00681042405994572
A2406,0.01313518702304558
A2407,0.011942049342348254
A2408,0.006289536357864823
A2409,0.012241091851011474
A2410,0.008581459148391798
A2411,0.01928694516621626
A2412,0.005042942883591875
A2413,0.021115399238032115
A2414,0.006222694846554397
A2415,0.2569080756123319
A2416,0.0021819642165792114
A2417,0.053037938167878544
A2418,0.020079997738911927
A2419,0.08171841922718764
A2420,0.0017712526983049471
A2421,0.005427752530526569
A2423,0.019567970864715883
A2425,0.17312436362439884
A2427,0.008101119107806375
A2428,0.027743799381116062
A2429,0.005652149849802657
A2431,0.029844237159031756
A2432,0.016640554800163555
A2433,0.007605489737308963
A2435,0.01312794198419863
A2436,0.02355979408355095
A2437,0.014975694504694693
A2438,0.026840560243480572
A2439,0.017222816812521184
A2440,0.8193966583254244
A2441,0.01680278921811612
A2442,0.004883094431842029
A2443,0.022120990160007566
A2445,0.003814270516456139
A2446,0.001630926280641931
A2447,0.0032404792296065366
A2449,0.157425913241341
A2450,0.0028408548663472286
A2452,0.019324428454609934
A2453,0.003708710908249401
A2454,0.0024086197663360617
A2455,0.007825910721625312
A2459,0.11390211452642722
A2460,0.00843537411096247
A2462,0.012787747533563024
A2463,0.015656323739454196
A2464,0.007320870351704434
A2467,0.013801455042366089
A2468,0.0069043579412068415
A2469,0.011858273762108634
A2470,0.004524615386894572
A2471,0.8240823645886547
A2472,0.002106512352903891
A2474,0.013091672213712243
A2475,0.003691380695310772
A2476,0.01660974987503422
A2477,0.005806284468091682
A2479,0.01215816520835415
A2480,0.039494617666781244
A2481,0.08552803396303006
A2483,0.009293675158190972
A2486,0.2321473183457493
A2487,0.009737821678625568
A2488,0.006366940486973379
A2489,0.0035913311928504913
A2490,0.012053523779460541
A2491,0.49872634427278434
A2492,0.9542848666194856
A2493,0.0031811980282536014
A2494,0.014158128347452437
A2495,0.02980092395910444
A2496,0.01414698010066724
A2497,0.0037396011598373573
A2498,0.010597598949956035
A2499,0.956515079276049
A2500,0.011268891501671496
A2503,0.0016629237365964086
A2504,0.007898894989766501
A2505,0.02734524988690811
A2507,0.0028572457462062747
A2508,0.006965936181085424
A2509,0.00591474803712288
A2510,0.005609718474772031
A2511,0.0033343802995610267
A2512,0.04435475886303159
A2513,0.02950357296545945
A2515,0.023976183011055134
A2516,0.06359637031902976
A2517,0.01674775696691565
A2518,0.004988657118319441
A2520,0.08534806588011494
A2521,0.012077441463658852
A2523,0.007056887693771875
A2525,0.7400342736748389
A2528,0.006339587954305344
A2532,0.0019497147194388346
A2533,0.007881217231394469
A2536,0.01712146515265478
A2537,0.007087029138223413
A2538,0.001548841588012123
A2539,0.012532525191135815
A2541,0.005995478099729062
A2542,0.009700824544438129
A2543,0.001893506613263249
A2545,0.003910901699565732
A2546,0.025278472680320005
A2547,0.006559247463181788
A2548,0.009577264815366872
A2549,0.016494625270065167
A2550,0.3003113744393145
A2553,0.06026946151488507
A2555,0.004399850826649675
A2556,0.01808584677378895
A2557,0.020408477454360526
A2558,0.017413435200937008
A2559,0.007906421848156151
A2560,0.04277807147410632
A2561,0.003307284023678167
A2562,0.005415550055206165
A2563,0.007427722680351729
A2565,0.06580782578125235
A2566,0.0026098585522830293
A2568,0.004888963661794183
A2569,0.008579294599899529
A2570,0.009147283312530561
A2571,0.0073981160286506475
A2573,0.0024526308914072023
A2574,0.00539561086300871
A2577,0.017902287516454868
A2578,0.0392655246584955
A2582,0.010818107283692186
A2583,0.03935057179524676
A2584,0.021235569295269457
A2585,0.016279910585687715
A2586,0.016194259953418937
A2588,0.005001193880191835
A2590,0.019499807700177955
A2592,0.010608436887518505
A2594,0.02402717028695076
A2596,0.3333134576495594
A2597,0.0029339777810379933
A2598,0.017471896487918824
A2599,0.008310633968503109
A2600,0.009543580740529562
A2604,0.003523390006795687
A2606,0.010407836820006655
A2607,0.009191396625096552
A2608,0.013560334759982471
A2610,0.06587263032832306
A2611,0.006972486835027591
A2612,0.015173436291079452
A2614,0.18075770385610346
A2615,0.033460214292557994
A2622,0.023948210010685315
A2623,0.005297678972730402
A2624,0.004187557509019357
A2628,0.013256803995239087
A2629,0.011148471083956463
A2631,0.0032717230459126073
A2632,0.08705112453438207
A2633,0.0021972937088162157
A2634,0.0204206899947617
A2635,0.03523493024116033
A2638,0.018484327369965012
A2639,0.8253003805822956
A2643,0.004543930992196381
A2644,0.013348501643676017
A2645,0.016847886389576294
A2646,0.02169080565877639
A2647,0.02123107197787842
A2648,0.009454991212770388
A2650,0.01983111779638287
A2651,0.09560506601317172
A2655,0.3356095610753746
A2657,0.008035130085948023
A2659,0.009954853419452597
A2660,0.009764659860205126
A2661,0.024366236703837203
A2662,0.031147620595645683
A2663,0.05860066207886897
A2664,0.07947873188722228
A2666,0.10769642106651613
A2667,0.03108483950141978
A2668,0.0022895666322425407
A2669,0.0022112905113674777
A2671,0.00866227050143275
A2672,0.023578728301653286
A2674,0.01414262094887575
A2675,0.017696843133187756
A2676,0.007386226274529723
A2677,0.028085532208235703
A2678,0.004388531802475159
A2680,0.010748815235079864
A2681,0.00572908651730886
A2682,0.018962359062405443
A2684,0.04323880385137549
A2685,0.9636674997976432
A2686,0.002926259829794157
A2688,0.022416693260864016
A2689,0.010900889731420747
A2691,0.9500226977697281
A2692,0.01975681910829291
A2693,0.05810639059728545
A2694,0.002640710613446631
A2695,0.05146535109721864
A2696,0.014847183775883808
A2697,0.0027759903917375884
A2698,0.005677170719265832
A2699,0.01755745290063429
A2700,0.020860877801447502
A2702,0.0046796279731213105
A2703,0.015984526624623206
A2704,0.0716841441547291
A2705,0.014682534199518734
A2706,0.13835392819068695
A2709,0.0033087102842963285
A2711,0.017181930916080168
A2712,0.004786808789061605
A2713,0.007998053960246413
A2714,0.09715583969919264
A2716,0.05368182187970775
A2718,0.0026680995527436713
A2720,0.11087036085764365
A2722,0.019689922251911473
A2723,0.0042547106545993175
A2724,0.9579083152158803
A2726,0.006076810517923242
A2727,0.09920719661480404
A2728,0.020123503300346242
A2729,0.0013352976558693398
A2730,0.015557321471411511
A2731,0.013023843655394081
A2733,0.010959423373920724
A2734,0.028626224048119705
A2735,0.005494562277072995
A2736,0.009916894776400103
A2737,0.019921535135485256
A2738,0.0025467883064266466
A2740,0.005892216554061068
A2742,0.011328835058424866
A2743,0.01261502643235865
A2745,0.012874027656296805
A2746,0.0874372961760838
A2747,0.8969967765497996
A2749,0.004400448336307266
A2751,0.002708272227818264
A2752,0.014420399508824776
A2755,0.015236335903122983
A2757,0.014725399774257877
A2758,0.006379385372237427
A2760,0.004667457322587173
A2764,0.017670001991482425
A2765,0.029766138573977155
A2766,0.36495632558396024
A2767,0.9889667055015212
A2768,0.013502725253136607
A2769,0.012511336309253277
A2771,0.026928330692476375
A2773,0.005633398435807549
A2774,0.019407550615485134
A2775,0.005025600503361071
A2776,0.004619763535625697
A2777,0.017989084688278607
A2779,0.003343679321800984
A2780,0.008347114150560228
A2781,0.02992809044442121
A2782,0.005473497295932948
A2783,0.34919846619183686
A2784,0.2214881862507297
A2786,0.2486554368774842
A2787,0.02271079410340918
A2788,0.020767738413426044
A2789,0.04004452215679219
A2790,0.3583418154205556
A2792,0.012334049192226986
A2793,0.004805157740000276
A2795,0.004231583416045064
A2796,0.40411292934419524
A2797,0.014621774588190677
A2798,0.009798662135972407
A2799,0.04136132944475728
A2801,0.012298896281518723
A2802,0.9263726387813854
A2803,0.14174256023147058
A2804,0.7755182787940454
A2805,0.012510339309523489
A2806,0.005625792280421437
A2809,0.0033802058646801385
A2812,0.8797167559283187
A2813,0.021108435565778263
A2814,0.0031600387063379443
A2815,0.028984153638529294
A2816,0.7377737249503871
A2817,0.0029222270582268664
A2820,0.006810544776241201
A2821,0.0035098104624554207
A2822,0.0053106464358696846
A2823,0.010011262597392935
A2824,0.013815486918435933
A2825,0.005506351593280965
A2826,0.004038828079705777
A2828,0.005900347071683598
A2834,0.05903660159736676
A2835,0.021713570922873442
A2836,0.9345403064011844
A2837,0.013872016711354794
A2838,0.038722280349549935
A2840,0.08867257903782094
A2845,0.006241057468019255
A2846,0.03591559497824318
A2851,0.00809931061300245
A2852,0.19388370608480707
A2853,0.03150200311186824
A2855,0.005782294409489386
A2856,0.012886082573166691
A2857,0.005028660294741546
A2861,0.007265019121739515
A2862,0.35108869842560336
A2863,0.009927754091570026
A2864,0.018540289285989723
A2865,0.02426361920265019
A2866,0.005828803106508369
A2867,0.2849290036298914
A2868,0.0021592414181979907
A2870,0.02805381721250498
A2871,0.014792229278889192
A2872,0.0026794223604169887
A2873,0.011699115552462917
A2875,0.0021425403753201153
A2876,0.016381726825399293
A2880,0.014076585204151526
A2881,0.0061278788393344715
A2882,0.03864606408306401
A2886,0.008467150278566943
A2887,0.0028659715479325133
A2890,0.012227427466621834
A2894,0.1579352643732313
A2896,0.013065348227778127
A2897,0.03951347520993053
A2898,0.06773626895564253
A2899,0.005263035418917594
A2901,0.0059768722719502525
A2902,0.003953461417337056
A2904,0.007613518587563901
A2905,0.02164943651357825
A2908,0.003798536291604729
A2909,0.010379485434652514
A2911,0.002592703792722451
A2912,0.004756946266597989
A2913,0.020118061248087387
A2915,0.006154730723449531
A2916,0.004885619816444157
A2917,0.0650248083138431
A2918,0.002054834269196478
A2919,0.0032643533485338045
A2920,0.14023303915637847
A2923,0.01839286093839769
A2924,0.011554440154473563
A2925,0.003212654156323256
A2926,0.004513565641179925
A2927,0.0026212965710012935
A2928,0.16067116459208716
A2929,0.003400568996331278
A2930,0.10812404470504616
A2931,0.013529428718381854
A2935,0.03038223480378434
A2936,0.0038107569668399057
A2938,0.024274677726040368
A2942,0.002969313995019534
A2943,0.09265064145440793
A2945,0.02736191849718378
A2946,0.0198818734795318
A2948,0.8400962748543508
A2949,0.15770974601029078
A2951,0.0023418956715679767
A2952,0.11516010926701288
A2953,0.007359010605414184
A2955,0.0042267424661149786
A2957,0.43036232113576245
A2958,0.05027224918480929
A2959,0.027141824713574268
A2961,0.003493091100150365
A2964,0.21492646948059566
A2965,0.014583520923895274
A2966,0.03919896236589751
A2967,0.007681563114378096
A2968,0.04503951998081466
A2969,0.019901514569909264
A2971,0.008740594030152154
A2973,0.003139209610830344
A2974,0.042013531214588014
A2975,0.0075481365965716675
A2976,0.003544249563187447
A2977,0.004991508442385869
A2978,0.11824036048672343
A2979,0.004507556741178572
A2981,0.008303148303164412
A2982,0.014301712644726322
A2986,0.009497051893091836
A2988,0.010314984472941111
A2989,0.003616833878678279
A2990,0.0051839524293889215
A2991,0.028075093940886257
A2992,0.005037280506383522
A2994,0.008768053571038062
A2995,0.1534511143679863
A2996,0.024542784243419376
A2997,0.010994663609949036
A2998,0.07714392742604254
A2999,0.04212677418428169
A3000,0.01953655669599503
A3003,0.02223610807910608
A3004,0.006827612475424416
A3005,0.024429035419157925
A3006,0.0026401944196743983
A3007,0.0073681822079283525
A3008,0.005503158054167066
A3011,0.0034878389018753423
A3012,0.007447164479943929
A3013,0.009354365704632252
A3015,0.12462029183089081
A3016,0.02129843314320867
A3017,0.014487263829183255
A3018,0.025938439256927324
A3020,0.004123522221317061
A3021,0.0020427371047984917
A3022,0.0019387582440039222
A3023,0.16119025713087556
A3024,0.014863045193160175
A3025,0.004486680940832828
A3026,0.013536332787882943
A3027,0.7385875435777162
A3029,0.03493541712305769
A3032,0.022409753676187305
A3034,0.945775264569138
A3035,0.007285444369090943
A3036,0.006503433001542857
A3037,0.008996628440702224
A3040,0.027185214572715444
A3042,0.1331596847849373
A3044,0.01329234610527295
A3045,0.0697202940473457
A3046,0.05367358983457547
A3047,0.0018623805612645033
A3048,0.021232451139515898
A3050,0.006564001948081843
A3052,0.13969018184906734
A3053,0.0101186101851145
A3054,0.012363724038064534
A3057,0.016389821999923324
A3058,0.0033624408423179692
A3060,0.010912931523057888
A3061,0.002747001875364104
A3063,0.005264688504016187
A3064,0.005018801614350412
A3066,0.003135354020279782
A3069,0.06081110772725561
A3071,0.04159245434566947
A3072,0.008184586593304755
A3073,0.005932061240463867
A3076,0.007564276400666727
A3077,0.01429840816468606
A3078,0.02339759625887982
A3079,0.29708057842799906
A3085,0.43643047087580655
A3086,0.007877019348337162
A3088,0.00457716388234162
A3089,0.01637336149904607
A3090,0.0913828531824368
A3092,0.0060042431435004245
A3095,0.0114910790457414
A3097,0.0044942094131552104
A3098,0.006962289935498749
A3099,0.8432509992317376
A3100,0.030173811143981148
A3101,0.06990252261432645
A3102,0.010786132571106584
A3103,0.016396440629803784
A3104,0.013164422834333276
A3105,0.008040658961193343
A3106,0.0036407127011086563
A3107,0.03176239034224775
A3108,0.26103778352498064
A3109,0.02095877848072094
A3110,0.008615695559872388
A3112,0.006437260103983165
A3114,0.011744634620356808
A3115,0.004291924186519111
A3116,0.0548462900475937
A3117,0.0018379554381207413
A3123,0.007257900693477534
A3124,0.025377357807041284
A3126,0.08850513171391751
A3127,0.013247911726629688
A3128,0.01000560296090211
A3129,0.013237941761164074
A3130,0.039465573930123794
A3134,0.009001416704104176
